date,Voltage,Current
12/14/2013 06:49:35,3.479211807,2.600104809
12/14/2013 06:50:05,3.482126474,2.599924326
12/14/2013 06:50:35,3.485203266,2.599744081
12/14/2013 06:51:05,3.488441944,2.599744081
12/14/2013 06:51:35,3.492004395,2.599744081
12/14/2013 06:52:05,3.495890856,2.599924326
12/14/2013 06:52:35,3.500101089,2.599924326
12/14/2013 06:53:05,3.504311562,2.599744081
12/14/2013 06:53:35,3.509493351,2.600104809
12/14/2013 06:54:05,3.514837265,2.599744081
12/14/2013 06:54:35,3.520828724,2.600104809
12/14/2013 06:55:05,3.527629852,2.599924326
12/14/2013 06:55:35,3.535402775,2.600104809
12/14/2013 06:56:05,3.544147253,2.599924326
12/14/2013 06:56:35,3.554187059,2.599924326
12/14/2013 06:57:05,3.566008329,2.599924326
12/14/2013 06:57:35,3.579934597,2.599924326
12/14/2013 06:58:05,3.596613884,2.600104809
12/14/2013 06:58:35,3.616369724,2.600104809
12/14/2013 06:59:05,3.640821695,2.599744081
12/14/2013 06:59:35,3.671589136,2.600104809
12/14/2013 07:00:05,3.710291386,2.599924326
12/14/2013 07:00:35,3.760652781,2.600104809
12/14/2013 07:01:05,3.828989029,2.599924326
12/14/2013 07:01:35,3.928578377,2.600104809
12/14/2013 07:02:05,4.083387375,2.599924326
12/14/2013 07:02:08,4.10022831,2.600104809
12/14/2013 07:02:38,4.099742413,1.597750664
12/14/2013 07:03:08,4.100066662,1.045455217
12/14/2013 07:03:38,4.099742413,0.693125665
12/14/2013 07:04:08,4.099742413,0.467916042
12/14/2013 07:04:38,4.100066662,0.323666483
12/14/2013 07:05:08,4.099904537,0.230084583
12/14/2013 07:05:38,4.099742413,0.168237597
12/14/2013 07:06:08,4.099742413,0.126765847
12/14/2013 07:06:38,4.099742413,0.09791594
12/14/2013 07:07:05,4.099742413,0.079884745
12/14/2013 07:07:35,4.012460232,0
12/14/2013 07:08:05,3.952058792,0
12/14/2013 07:08:35,3.904126406,0
12/14/2013 07:09:05,3.864938259,0
12/14/2013 07:09:05,3.864776373,-0.000173754
12/14/2013 07:09:35,3.831418037,0
12/14/2013 07:10:05,3.802917719,0
12/14/2013 07:10:36,3.20586729,-2.599730968
12/14/2013 07:11:06,3.188054562,-2.599550724
12/14/2013 07:11:36,3.180929422,-2.599730968
12/14/2013 07:12:06,3.175747395,-2.599911213
12/14/2013 07:12:36,3.172023058,-2.599550724
12/14/2013 07:13:06,3.16878438,-2.599911213
12/14/2013 07:13:36,3.165707588,-2.599911213
12/14/2013 07:14:06,3.162954807,-2.599730968
12/14/2013 07:14:36,3.160525799,-2.599550724
12/14/2013 07:15:06,3.158258677,-2.599730968
12/14/2013 07:15:36,3.15615344,-2.599911213
12/14/2013 07:16:06,3.153886318,-2.599911213
12/14/2013 07:16:36,3.152105093,-2.599730968
12/14/2013 07:17:06,3.150000095,-2.599911213
12/14/2013 07:17:36,3.148056746,-2.599911213
12/14/2013 07:18:06,3.146113634,-2.600091696
12/14/2013 07:18:36,3.144494295,-2.599730968
12/14/2013 07:19:06,3.14271307,-2.599730968
12/14/2013 07:19:36,3.14076972,-2.599911213
12/14/2013 07:20:06,3.138664722,-2.599730968
12/14/2013 07:20:36,3.137045383,-2.599730968
12/14/2013 07:21:06,3.134778261,-2.599730968
12/14/2013 07:21:36,3.132834911,-2.599730968
12/14/2013 07:22:06,3.130568027,-2.599911213
12/14/2013 07:22:36,3.128462791,-2.599911213
12/14/2013 07:23:06,3.126033783,-2.599911213
12/14/2013 07:23:36,3.123928547,-2.599730968
12/14/2013 07:24:06,3.121175766,-2.599730968
12/14/2013 07:24:36,3.118584871,-2.599911213
12/14/2013 07:25:06,3.115993977,-2.599730968
12/14/2013 07:25:36,3.113240957,-2.599911213
12/14/2013 07:26:06,3.11032629,-2.599911213
12/14/2013 07:26:36,3.107573271,-2.599730968
12/14/2013 07:27:06,3.104496479,-2.599730968
12/14/2013 07:27:36,3.101419687,-2.599911213
12/14/2013 07:28:06,3.098181009,-2.599730968
12/14/2013 07:28:36,3.094618559,-2.599730968
12/14/2013 07:29:06,3.091056108,-2.599911213
12/14/2013 07:29:36,3.08781743,-2.599550724
12/14/2013 07:30:06,3.083769083,-2.599911213
12/14/2013 07:30:36,3.080044508,-2.599911213
12/14/2013 07:31:06,3.075996161,-2.599911213
12/14/2013 07:31:36,3.071947813,-2.599730968
12/14/2013 07:32:06,3.067251682,-2.599911213
12/14/2013 07:32:36,3.063041449,-2.599730968
12/14/2013 07:33:06,3.058345318,-2.599730968
12/14/2013 07:33:36,3.053811312,-2.599730968
12/14/2013 07:34:06,3.048953295,-2.599730968
12/14/2013 07:34:36,3.043933153,-2.599911213
12/14/2013 07:35:06,3.038751364,-2.599730968
12/14/2013 07:35:36,3.03340745,-2.599730968
12/14/2013 07:36:06,3.027577877,-2.599911213
12/14/2013 07:36:36,3.021586418,-2.599730968
12/14/2013 07:37:06,3.014623165,-2.599730968
12/14/2013 07:37:36,3.00652647,-2.599911213
12/14/2013 07:38:06,2.997620106,-2.599911213
12/14/2013 07:38:36,2.987256289,-2.599730968
12/14/2013 07:39:06,2.974787474,-2.599730968
12/14/2013 07:39:36,2.960051537,-2.599730968
12/14/2013 07:40:06,2.943210363,-2.599730968
12/14/2013 07:40:36,2.923292398,-2.599730968
12/14/2013 07:41:06,2.899973869,-2.599730968
12/14/2013 07:41:36,2.872445107,-2.599730968
12/14/2013 07:42:06,2.839896441,-2.599911213
12/14/2013 07:42:36,2.801032305,-2.599911213
12/14/2013 07:43:06,2.753261805,-2.599911213
12/14/2013 07:43:36,2.693184376,-2.599911213
12/14/2013 07:44:06,2.61205554,-2.599911213
12/14/2013 07:44:37,2.484613419,-2.600091696
12/14/2013 07:45:07,2.184387922,-2.599911213
12/14/2013 07:45:15,1.999783158,-2.599911213
12/14/2013 07:45:16,2.119938135,-0.000354066
12/14/2013 07:45:46,2.54258585,0
12/14/2013 07:46:16,2.598776817,0
12/14/2013 07:46:46,2.628410816,0
12/14/2013 07:47:16,2.648652554,0
12/14/2013 07:47:46,3.001830339,2.600104809
12/14/2013 07:48:16,3.095752001,2.599924326
12/14/2013 07:48:46,3.160525799,2.599924326
12/14/2013 07:49:16,3.210401297,2.599924326
12/14/2013 07:49:46,3.250884771,2.599924326
12/14/2013 07:50:16,3.28489089,2.599924326
12/14/2013 07:50:46,3.313553333,2.600104809
12/14/2013 07:51:16,3.335576296,2.600104809
12/14/2013 07:51:46,3.348369122,2.599924326
12/14/2013 07:52:16,3.35630393,2.599924326
12/14/2013 07:52:46,3.362619162,2.600104809
12/14/2013 07:53:16,3.368124962,2.600104809
12/14/2013 07:53:46,3.373630762,2.599744081
12/14/2013 07:54:16,3.379460335,2.600104809
12/14/2013 07:54:46,3.385128021,2.599744081
12/14/2013 07:55:16,3.390795708,2.599744081
12/14/2013 07:55:46,3.396463394,2.599924326
12/14/2013 07:56:16,3.401807308,2.599924326
12/14/2013 07:56:46,3.406989098,2.600104809
12/14/2013 07:57:16,3.412171125,2.600104809
12/14/2013 07:57:46,3.416867018,2.600104809
12/14/2013 07:58:16,3.421401262,2.599924326
12/14/2013 07:58:46,3.425935507,2.599924326
12/14/2013 07:59:16,3.430145741,2.599924326
12/14/2013 07:59:46,3.434032202,2.599924326
12/14/2013 08:00:16,3.437432766,2.600104809
12/14/2013 08:00:46,3.44083333,2.599924326
12/14/2013 08:01:16,3.443910122,2.599744081
12/14/2013 08:01:46,3.446662903,2.600104809
12/14/2013 08:02:16,3.449254036,2.599924326
12/14/2013 08:02:46,3.451683044,2.599924326
12/14/2013 08:03:16,3.453949928,2.599924326
12/14/2013 08:03:46,3.456217051,2.599924326
12/14/2013 08:04:16,3.458484173,2.599744081
12/14/2013 08:04:46,3.460589409,2.599924326
12/14/2013 08:05:16,3.462694407,2.600104809
12/14/2013 08:05:46,3.465123415,2.599924326
12/14/2013 08:06:16,3.467066765,2.599744081
12/14/2013 08:06:46,3.469495773,2.599563837
12/14/2013 08:07:16,3.471600771,2.599744081
12/14/2013 08:07:46,3.47435379,2.599924326
12/14/2013 08:08:16,3.476782799,2.599744081
12/14/2013 08:08:46,3.47953558,2.599744081
12/14/2013 08:09:16,3.482612371,2.599924326
12/14/2013 08:09:46,3.485851049,2.600104809
12/14/2013 08:10:16,3.488927841,2.599924326
12/14/2013 08:10:46,3.492490292,2.599924326
12/14/2013 08:11:16,3.496376753,2.600104809
12/14/2013 08:11:46,3.500586987,2.600104809
12/14/2013 08:12:16,3.505121231,2.599924326
12/14/2013 08:12:46,3.509979248,2.599744081
12/14/2013 08:13:16,3.51548481,2.600104809
12/14/2013 08:13:46,3.521476507,2.599744081
12/14/2013 08:14:17,3.528439522,2.600104809
12/14/2013 08:14:47,3.536050558,2.599924326
12/14/2013 08:15:17,3.544956923,2.600104809
12/14/2013 08:15:47,3.555158615,2.599924326
12/14/2013 08:16:17,3.566979885,2.599924326
12/14/2013 08:16:47,3.580906153,2.600104809
12/14/2013 08:17:17,3.597423553,2.599924326
12/14/2013 08:17:47,3.617665291,2.599924326
12/14/2013 08:18:17,3.642117262,2.599924326
12/14/2013 08:18:47,3.672722816,2.599924326
12/14/2013 08:19:17,3.711586952,2.599924326
12/14/2013 08:19:47,3.761948347,2.599924326
12/14/2013 08:20:17,3.830770254,2.600104809
12/14/2013 08:20:47,3.930521488,2.600104809
12/14/2013 08:21:17,4.085816383,2.599924326
12/14/2013 08:21:19,4.10022831,2.600104809
12/14/2013 08:21:49,4.099742413,1.600996256
12/14/2013 08:22:19,4.099742413,1.050323606
12/14/2013 08:22:49,4.099904537,0.696912169
12/14/2013 08:23:19,4.099904537,0.471341968
12/14/2013 08:23:49,4.099904537,0.326190859
12/14/2013 08:24:19,4.099904537,0.231887713
12/14/2013 08:24:49,4.099904537,0.169499785
12/14/2013 08:25:19,4.099742413,0.127667412
12/14/2013 08:25:49,4.099742413,0.098997809
12/14/2013 08:26:17,4.099580765,0.079884745
12/14/2013 08:26:47,4.012136459,0
12/14/2013 08:27:17,3.951087236,0
12/14/2013 08:27:47,3.902992725,0
12/14/2013 08:28:17,3.863642931,0
12/14/2013 08:28:17,3.863481045,-0.000354066
12/14/2013 08:28:47,3.829960585,0
12/14/2013 08:29:17,3.80129838,0
12/14/2013 08:29:47,3.20554328,-2.599730968
12/14/2013 08:30:17,3.188216448,-2.599550724
12/14/2013 08:30:47,3.180605412,-2.599730968
12/14/2013 08:31:17,3.175747395,-2.599911213
12/14/2013 08:31:47,3.172023058,-2.599730968
12/14/2013 08:32:17,3.16878438,-2.599911213
12/14/2013 08:32:47,3.165545702,-2.599911213
12/14/2013 08:33:17,3.162954807,-2.599911213
12/14/2013 08:33:47,3.160363674,-2.599911213
12/14/2013 08:34:17,3.158258677,-2.599730968
12/14/2013 08:34:47,3.15615344,-2.599730968
12/14/2013 08:35:17,3.154048443,-2.599911213
12/14/2013 08:35:47,3.151943207,-2.599911213
12/14/2013 08:36:17,3.150000095,-2.599911213
12/14/2013 08:36:47,3.148056746,-2.599911213
12/14/2013 08:37:17,3.146113634,-2.599911213
12/14/2013 08:37:47,3.144494295,-2.599730968
12/14/2013 08:38:17,3.142550945,-2.599911213
12/14/2013 08:38:47,3.14076972,-2.599730968
12/14/2013 08:39:17,3.138988495,-2.599911213
12/14/2013 08:39:47,3.136883259,-2.599730968
12/14/2013 08:40:17,3.134778261,-2.599730968
12/14/2013 08:40:47,3.132834911,-2.599911213
12/14/2013 08:41:17,3.130568027,-2.599911213
12/14/2013 08:41:47,3.128462791,-2.599911213
12/14/2013 08:42:17,3.126033783,-2.599911213
12/14/2013 08:42:48,3.123766661,-2.599730968
12/14/2013 08:43:18,3.121337652,-2.599911213
12/14/2013 08:43:48,3.118908644,-2.599730968
12/14/2013 08:44:18,3.116155863,-2.599911213
12/14/2013 08:44:48,3.113240957,-2.599911213
12/14/2013 08:45:18,3.110488176,-2.599730968
12/14/2013 08:45:48,3.107573271,-2.599730968
12/14/2013 08:46:18,3.104496479,-2.599911213
12/14/2013 08:46:48,3.101257801,-2.599911213
12/14/2013 08:47:18,3.098181009,-2.599911213
12/14/2013 08:47:48,3.094780445,-2.599911213
12/14/2013 08:48:18,3.091217995,-2.599911213
12/14/2013 08:48:48,3.08781743,-2.599730968
12/14/2013 08:49:18,3.083930969,-2.599911213
12/14/2013 08:49:48,3.080044508,-2.599911213
12/14/2013 08:50:18,3.075996161,-2.599730968
12/14/2013 08:50:48,3.071785927,-2.599730968
12/14/2013 08:51:18,3.067251682,-2.599911213
12/14/2013 08:51:48,3.063041449,-2.599911213
12/14/2013 08:52:18,3.058507204,-2.599730968
12/14/2013 08:52:48,3.053649187,-2.599911213
12/14/2013 08:53:18,3.04879117,-2.599911213
12/14/2013 08:53:48,3.043933153,-2.599911213
12/14/2013 08:54:18,3.038589478,-2.600091696
12/14/2013 08:54:48,3.033245564,-2.599911213
12/14/2013 08:55:18,3.027577877,-2.600091696
12/14/2013 08:55:48,3.021586418,-2.599730968
12/14/2013 08:56:18,3.014623165,-2.599911213
12/14/2013 08:56:48,3.006688356,-2.599911213
12/14/2013 08:57:18,2.997781992,-2.599911213
12/14/2013 08:57:48,2.987256289,-2.599730968
12/14/2013 08:58:18,2.974787474,-2.599730968
12/14/2013 08:58:48,2.960213423,-2.599911213
12/14/2013 08:59:18,2.94337225,-2.599550724
12/14/2013 08:59:48,2.923292398,-2.599730968
12/14/2013 09:00:18,2.900135994,-2.599730968
12/14/2013 09:00:48,2.872445107,-2.600091696
12/14/2013 09:01:18,2.840058327,-2.599911213
12/14/2013 09:01:48,2.801032305,-2.599730968
12/14/2013 09:02:18,2.753423691,-2.599911213
12/14/2013 09:02:48,2.693346262,-2.599911213
12/14/2013 09:03:18,2.612379313,-2.599730968
12/14/2013 09:03:48,2.485099316,-2.600091696
12/14/2013 09:04:18,2.185845375,-2.599730968
12/14/2013 09:04:27,1.999945164,-2.599730968
12/14/2013 09:04:27,2.127711058,-0.000354066
12/14/2013 09:04:57,2.542747736,0
12/14/2013 09:05:27,2.598776817,0
12/14/2013 09:05:57,2.628572702,0
12/14/2013 09:06:27,2.648328543,0
12/14/2013 09:06:58,3.001830339,2.599924326
12/14/2013 09:07:28,3.095590115,2.599924326
12/14/2013 09:07:58,3.160525799,2.599924326
12/14/2013 09:08:28,3.210401297,2.599924326
12/14/2013 09:08:58,3.250884771,2.599924326
12/14/2013 09:09:28,3.28489089,2.600104809
12/14/2013 09:09:58,3.313715219,2.600104809
12/14/2013 09:10:28,3.335576296,2.599924326
12/14/2013 09:10:58,3.348207235,2.599744081
12/14/2013 09:11:28,3.35630393,2.600104809
12/14/2013 09:11:58,3.362619162,2.599924326
12/14/2013 09:12:28,3.368124962,2.599924326
12/14/2013 09:12:58,3.373792648,2.600104809
12/14/2013 09:13:28,3.379622221,2.600104809
12/14/2013 09:13:58,3.385289907,2.600104809
12/14/2013 09:14:28,3.390633821,2.599744081
12/14/2013 09:14:58,3.396463394,2.599924326
12/14/2013 09:15:28,3.401807308,2.599744081
12/14/2013 09:15:58,3.406827211,2.599744081
12/14/2013 09:16:28,3.412009001,2.599924326
12/14/2013 09:16:58,3.416867018,2.600104809
12/14/2013 09:17:28,3.421563148,2.599924326
12/14/2013 09:17:58,3.425935507,2.599924326
12/14/2013 09:18:28,3.42982173,2.599924326
12/14/2013 09:18:58,3.434032202,2.600104809
12/14/2013 09:19:28,3.437432766,2.599924326
12/14/2013 09:19:58,3.44083333,2.599924326
12/14/2013 09:20:28,3.443910122,2.600104809
12/14/2013 09:20:58,3.446662903,2.599744081
12/14/2013 09:21:28,3.449254036,2.599924326
12/14/2013 09:21:58,3.451683044,2.599924326
12/14/2013 09:22:28,3.454112053,2.600104809
12/14/2013 09:22:58,3.456378937,2.599924326
12/14/2013 09:23:28,3.458322287,2.599924326
12/14/2013 09:23:58,3.460751295,2.599924326
12/14/2013 09:24:28,3.462856293,2.599924326
12/14/2013 09:24:58,3.464961529,2.599924326
12/14/2013 09:25:28,3.467228651,2.600104809
12/14/2013 09:25:58,3.46965766,2.600285053
12/14/2013 09:26:28,3.471762657,2.600104809
12/14/2013 09:26:58,3.474191666,2.599924326
12/14/2013 09:27:28,3.476944685,2.600104809
12/14/2013 09:27:58,3.479697466,2.600285053
12/14/2013 09:28:28,3.482612371,2.599924326
12/14/2013 09:28:58,3.485689163,2.599924326
12/14/2013 09:29:28,3.488927841,2.599924326
12/14/2013 09:29:58,3.492490292,2.599924326
12/14/2013 09:30:28,3.496376753,2.600285053
12/14/2013 09:30:58,3.5004251,2.600104809
12/14/2013 09:31:28,3.504959106,2.600104809
12/14/2013 09:31:58,3.509979248,2.600104809
12/14/2013 09:32:28,3.51548481,2.600104809
12/14/2013 09:32:58,3.521476507,2.600104809
12/14/2013 09:33:28,3.528277636,2.600104809
12/14/2013 09:33:58,3.536050558,2.599924326
12/14/2013 09:34:28,3.544795036,2.600104809
12/14/2013 09:34:58,3.554996729,2.599924326
12/14/2013 09:35:28,3.566656113,2.599924326
12/14/2013 09:35:58,3.580744267,2.599924326
12/14/2013 09:36:28,3.597423553,2.600104809
12/14/2013 09:36:58,3.617503405,2.600104809
12/14/2013 09:37:28,3.641793489,2.599744081
12/14/2013 09:37:58,3.67256093,2.599924326
12/14/2013 09:38:28,3.711262941,2.600104809
12/14/2013 09:38:58,3.761624575,2.599924326
12/14/2013 09:39:28,3.830446482,2.599924326
12/14/2013 09:39:58,3.929873943,2.600104809
12/14/2013 09:40:28,4.084844589,2.599924326
12/14/2013 09:40:31,4.10022831,2.600104809
12/14/2013 09:41:01,4.099904537,1.602619052
12/14/2013 09:41:31,4.099742413,1.050864577
12/14/2013 09:42:01,4.099742413,0.697813749
12/14/2013 09:42:31,4.099580765,0.47188291
12/14/2013 09:43:01,4.099742413,0.326731801
12/14/2013 09:43:31,4.099904537,0.232789263
12/14/2013 09:44:01,4.099742413,0.170040712
12/14/2013 09:44:31,4.099742413,0.128208339
12/14/2013 09:45:01,4.099742413,0.099538743
12/14/2013 09:45:29,4.099742413,0.079884745
12/14/2013 09:46:00,4.012298107,0
12/14/2013 09:46:30,3.951573133,0
12/14/2013 09:47:00,3.903640509,0
12/14/2013 09:47:30,3.864290714,0
12/14/2013 09:47:30,3.864290714,-0.000354066
12/14/2013 09:48:00,3.830770254,0
12/14/2013 09:48:30,3.802108049,0
12/14/2013 09:49:00,3.20554328,-2.599730968
12/14/2013 09:49:30,3.187892437,-2.599550724
12/14/2013 09:50:00,3.180767536,-2.599730968
12/14/2013 09:50:30,3.175909519,-2.599730968
12/14/2013 09:51:00,3.172023058,-2.599550724
12/14/2013 09:51:30,3.16878438,-2.599730968
12/14/2013 09:52:00,3.165707588,-2.599550724
12/14/2013 09:52:30,3.162954807,-2.599911213
12/14/2013 09:53:00,3.160363674,-2.599730968
12/14/2013 09:53:30,3.15809679,-2.599730968
12/14/2013 09:54:00,3.155829668,-2.599911213
12/14/2013 09:54:30,3.153886318,-2.599730968
12/14/2013 09:55:00,3.152105093,-2.599730968
12/14/2013 09:55:30,3.150000095,-2.599730968
12/14/2013 09:56:00,3.148056746,-2.599911213
12/14/2013 09:56:30,3.146113634,-2.599730968
12/14/2013 09:57:00,3.144332409,-2.599730968
12/14/2013 09:57:30,3.142550945,-2.599730968
12/14/2013 09:58:00,3.14076972,-2.599550724
12/14/2013 09:58:30,3.138826609,-2.599730968
12/14/2013 09:59:00,3.136721373,-2.599730968
12/14/2013 09:59:30,3.134778261,-2.599730968
12/14/2013 10:00:00,3.132673025,-2.599730968
12/14/2013 10:00:30,3.130568027,-2.599911213
12/14/2013 10:01:00,3.128624678,-2.599730968
12/14/2013 10:01:30,3.126195669,-2.599730968
12/14/2013 10:02:00,3.123766661,-2.599730968
12/14/2013 10:02:30,3.12101388,-2.599911213
12/14/2013 10:03:00,3.118584871,-2.599911213
12/14/2013 10:03:30,3.115993977,-2.599911213
12/14/2013 10:04:00,3.113240957,-2.599911213
12/14/2013 10:04:30,3.110488176,-2.599911213
12/14/2013 10:05:00,3.107411385,-2.600091696
12/14/2013 10:05:30,3.104334593,-2.599730968
12/14/2013 10:06:00,3.101095915,-2.599730968
12/14/2013 10:06:30,3.098019123,-2.599730968
12/14/2013 10:07:00,3.094618559,-2.599911213
12/14/2013 10:07:30,3.091056108,-2.599911213
12/14/2013 10:08:01,3.087331533,-2.599911213
12/14/2013 10:08:31,3.083769083,-2.599730968
12/14/2013 10:09:01,3.080044508,-2.599730968
12/14/2013 10:09:31,3.075996161,-2.599730968
12/14/2013 10:10:01,3.071624041,-2.600091696
12/14/2013 10:10:31,3.067251682,-2.599730968
12/14/2013 10:11:01,3.063041449,-2.599911213
12/14/2013 10:11:31,3.058345318,-2.599911213
12/14/2013 10:12:01,3.053649187,-2.599911213
12/14/2013 10:12:31,3.04879117,-2.599911213
12/14/2013 10:13:01,3.044095278,-2.599730968
12/14/2013 10:13:31,3.038751364,-2.599911213
12/14/2013 10:14:01,3.03340745,-2.599911213
12/14/2013 10:14:31,3.027739763,-2.599911213
12/14/2013 10:15:01,3.021424532,-2.599911213
12/14/2013 10:15:31,3.014785051,-2.599730968
12/14/2013 10:16:01,3.006688356,-2.599730968
12/14/2013 10:16:31,2.997620106,-2.599911213
12/14/2013 10:17:01,2.987094402,-2.599730968
12/14/2013 10:17:31,2.974625587,-2.599911213
12/14/2013 10:18:01,2.960213423,-2.599730968
12/14/2013 10:18:31,2.94337225,-2.599730968
12/14/2013 10:19:01,2.923130512,-2.600091696
12/14/2013 10:19:31,2.900135994,-2.599730968
12/14/2013 10:20:01,2.872607231,-2.599730968
12/14/2013 10:20:31,2.839734554,-2.600091696
12/14/2013 10:21:01,2.801194191,-2.600091696
12/14/2013 10:21:31,2.753747702,-2.599911213
12/14/2013 10:22:01,2.693670034,-2.600091696
12/14/2013 10:22:31,2.612703085,-2.600091696
12/14/2013 10:23:01,2.485746861,-2.600091696
12/14/2013 10:23:31,2.18843627,-2.599911213
12/14/2013 10:23:40,1.999783158,-2.599730968
12/14/2013 10:23:40,2.11184144,-0.000534378
12/14/2013 10:24:10,2.542747736,0
12/14/2013 10:24:40,2.598614931,0
12/14/2013 10:25:10,2.628410816,0
12/14/2013 10:25:40,2.648328543,0
12/14/2013 10:26:10,3.001992464,2.599924326
12/14/2013 10:26:41,3.095752001,2.599924326
12/14/2013 10:27:11,3.160525799,2.599744081
12/14/2013 10:27:41,3.210563183,2.599924326
12/14/2013 10:28:11,3.251208782,2.599924326
12/14/2013 10:28:41,3.284729004,2.599744081
12/14/2013 10:29:11,3.313715219,2.599924326
12/14/2013 10:29:41,3.335576296,2.599924326
12/14/2013 10:30:11,3.348369122,2.600104809
12/14/2013 10:30:41,3.356465816,2.599924326
12/14/2013 10:31:11,3.362943172,2.600104809
12/14/2013 10:31:41,3.368286848,2.599924326
12/14/2013 10:32:11,3.373792648,2.599924326
12/14/2013 10:32:41,3.379622221,2.599924326
12/14/2013 10:33:11,3.385128021,2.599744081
12/14/2013 10:33:41,3.391119719,2.599924326
12/14/2013 10:34:11,3.39662528,2.599924326
12/14/2013 10:34:41,3.401969194,2.599744081
12/14/2013 10:35:11,3.406989098,2.599924326
12/14/2013 10:35:41,3.412171125,2.599924326
12/14/2013 10:36:11,3.417029142,2.599924326
12/14/2013 10:36:41,3.421563148,2.599744081
12/14/2013 10:37:11,3.425935507,2.599924326
12/14/2013 10:37:41,3.430145741,2.599924326
12/14/2013 10:38:11,3.434194088,2.599924326
12/14/2013 10:38:41,3.437594652,2.599924326
12/14/2013 10:39:11,3.440995216,2.599924326
12/14/2013 10:39:41,3.444072008,2.600104809
12/14/2013 10:40:11,3.446662903,2.599924326
12/14/2013 10:40:41,3.449254036,2.600104809
12/14/2013 10:41:11,3.451844931,2.600104809
12/14/2013 10:41:41,3.454112053,2.599924326
12/14/2013 10:42:11,3.456217051,2.599744081
12/14/2013 10:42:41,3.458484173,2.599924326
12/14/2013 10:43:11,3.460751295,2.599924326
12/14/2013 10:43:41,3.462856293,2.600104809
12/14/2013 10:44:11,3.464961529,2.599924326
12/14/2013 10:44:41,3.467066765,2.599924326
12/14/2013 10:45:11,3.469495773,2.599924326
12/14/2013 10:45:41,3.471924782,2.599924326
12/14/2013 10:46:11,3.47435379,2.600104809
12/14/2013 10:46:41,3.476944685,2.599924326
12/14/2013 10:47:11,3.479697466,2.599924326
12/14/2013 10:47:41,3.482612371,2.599924326
12/14/2013 10:48:11,3.485689163,2.599924326
12/14/2013 10:48:41,3.488927841,2.599744081
12/14/2013 10:49:11,3.492814064,2.600104809
12/14/2013 10:49:41,3.496376753,2.599924326
12/14/2013 10:50:11,3.5004251,2.600104809
12/14/2013 10:50:41,3.504959106,2.599744081
12/14/2013 10:51:11,3.509979248,2.599924326
12/14/2013 10:51:41,3.515322924,2.599924326
12/14/2013 10:52:11,3.521638393,2.600104809
12/14/2013 10:52:41,3.528277636,2.599744081
12/14/2013 10:53:11,3.536050558,2.600104809
12/14/2013 10:53:41,3.544956923,2.600104809
12/14/2013 10:54:11,3.554996729,2.599744081
12/14/2013 10:54:41,3.566979885,2.600104809
12/14/2013 10:55:11,3.580744267,2.599924326
12/14/2013 10:55:41,3.597261429,2.600104809
12/14/2013 10:56:11,3.61734128,2.600104809
12/14/2013 10:56:41,3.641793489,2.600104809
12/14/2013 10:57:11,3.672398806,2.600104809
12/14/2013 10:57:41,3.710777283,2.599924326
12/14/2013 10:58:11,3.761300564,2.600104809
12/14/2013 10:58:41,3.829960585,2.599924326
12/14/2013 10:59:11,3.929549932,2.600104809
12/14/2013 10:59:41,4.084682941,2.600104809
12/14/2013 10:59:44,4.100390434,2.599744081
12/14/2013 11:00:14,4.099742413,1.600455284
12/14/2013 11:00:44,4.099742413,1.049241781
12/14/2013 11:01:14,4.099904537,0.697092533
12/14/2013 11:01:44,4.099742413,0.471522272
12/14/2013 11:02:14,4.099742413,0.326371163
12/14/2013 11:02:44,4.099742413,0.232068017
12/14/2013 11:03:14,4.099904537,0.169860408
12/14/2013 11:03:44,4.099742413,0.128208339
12/14/2013 11:04:14,4.099742413,0.09917812
12/14/2013 11:04:42,4.099580765,0.079884745
12/14/2013 11:05:13,4.01262188,0
12/14/2013 11:05:43,3.951573133,0
12/14/2013 11:06:13,3.903640509,0
12/14/2013 11:06:43,3.8644526,0
12/14/2013 11:06:43,3.8644526,-0.000173754
12/14/2013 11:07:13,3.831094265,0
12/14/2013 11:07:43,3.802269936,0
12/14/2013 11:08:13,3.20586729,-2.599911213
12/14/2013 11:08:43,3.188054562,-2.599370241
12/14/2013 11:09:13,3.180929422,-2.599730968
12/14/2013 11:09:43,3.175909519,-2.599730968
12/14/2013 11:10:13,3.172023058,-2.599550724
12/14/2013 11:10:43,3.16878438,-2.599730968
12/14/2013 11:11:13,3.165707588,-2.599730968
12/14/2013 11:11:43,3.162954807,-2.599730968
12/14/2013 11:12:13,3.160363674,-2.599730968
12/14/2013 11:12:43,3.15809679,-2.599730968
12/14/2013 11:13:13,3.15615344,-2.599730968
12/14/2013 11:13:43,3.154048443,-2.599730968
12/14/2013 11:14:13,3.152266979,-2.599730968
12/14/2013 11:14:43,3.150000095,-2.599550724
12/14/2013 11:15:13,3.148218632,-2.599550724
12/14/2013 11:15:43,3.146437407,-2.599550724
12/14/2013 11:16:13,3.144494295,-2.599911213
12/14/2013 11:16:43,3.142550945,-2.599911213
12/14/2013 11:17:13,3.140607834,-2.599911213
12/14/2013 11:17:43,3.138826609,-2.599730968
12/14/2013 11:18:13,3.137045383,-2.599730968
12/14/2013 11:18:43,3.134778261,-2.599911213
12/14/2013 11:19:13,3.132834911,-2.599730968
12/14/2013 11:19:43,3.130568027,-2.599911213
12/14/2013 11:20:13,3.128462791,-2.599730968
